# sample_index	input	output
123107	51	0
123108	115	0
123109	290	0
123110	32	0
123111	23	0
123112	67	0
123113	497	497
123114	746	746
123115	299	0
123116	231	0
123117	15	0
123118	4	0
123119	13	0
123120	374	374
123121	76	0
123122	175	0
123123	0	0
123124	98	0
123125	29	0
123126	140	0
123127	56	0
123128	180	0
123129	450	450
123130	36	0
123131	431	431
123132	146	0
123133	63	0
123134	179	0
123135	173	0
123136	101	0
123137	83	0
123138	184	0
123139	221	0
123140	52	0
123141	30	0
123142	150	0
123143	94	0
123144	207	0
123145	124	0
123146	314	314
123147	6	0
123148	206	0
123149	28	0
123150	172	0
123151	14	0
123152	244	0
123153	114	0
123154	8	0
123155	49	0
123156	115	0
123157	234	0
123158	445	445
123159	0	0
123160	575	575
123161	329	329
123162	52	0
123163	198	0
123164	1100	1100
123165	615	615
123166	333	333
123167	191	0
123168	3	0
123169	128	0
123170	191	0
123171	431	431
123172	50	0
123173	99	0
123174	79	0
123175	212	0
123176	35	0
123177	229	0
123178	369	369
123179	515	515
123180	36	0
123181	131	0
123182	123	0
123183	2	0
123184	116	0
123185	383	383
123186	62	0
123187	128	0
123188	414	414
123189	42	0
123190	5	0
123191	216	0
123192	42	0
123193	52	0
123194	14	0
123195	242	0
123196	808	808
123197	23	0
123198	108	0
123199	493	493
123200	272	0
123201	167	0
123202	641	641
123203	222	0
123204	6	0
123205	21	0
123206	144	0
123207	335	335
123208	7	0
123209	180	0
123210	101	0
123211	174	0
123212	81	0
123213	262	0
123214	74	0
123215	52	0
123216	15	0
123217	101	0
123218	72	0
123219	40	0
123220	35	0
123221	9	0
123222	81	0
123223	114	0
123224	129	0
123225	143	0
123226	171	0
123227	4	0
123228	292	0
123229	134	0
123230	104	0
123231	239	0
123232	168	0
123233	45	0
123234	449	449
123235	383	383
123236	143	0
123237	225	0
123238	364	364
123239	154	0
123240	111	0
123241	87	0
123242	188	0
123243	381	381
123244	171	0
123245	59	0
123246	9	0
123247	38	0
123248	130	0
123249	43	0
123250	65	0
123251	150	0
123252	9	0
123253	228	0
123254	25	0
123255	107	0
123256	17	0
123257	28	0
123258	4	0
123259	13	0
123260	147	0
123261	104	0
123262	54	0
123263	28	0
123264	315	315
123265	249	0
123266	46	0
123267	32	0
123268	694	694
123269	428	428
123270	494	494
123271	1180	1180
123272	81	0
123273	56	0
123274	427	427
123275	63	0
123276	536	536
123277	10	0
123278	392	392
123279	249	0
123280	188	0
123281	31	0
123282	515	515
123283	23	0
123284	196	0
123285	273	0
123286	17	0
123287	39	0
123288	17	0
123289	25	0
123290	224	0
123291	33	0
123292	31	0
123293	69	0
123294	42	0
123295	27	0
123296	67	0
123297	27	0
123298	310	310
123299	157	0
123300	82	0
123301	79	0
123302	137	0
123303	12	0
123304	259	0
123305	85	0
123306	29	0
123307	632	632
123308	61	0
123309	137	0
123310	310	310
123311	182	0
123312	207	0
123313	206	0
123314	18	0
123315	11	0
123316	0	0
123317	84	0
123318	53	0
123319	267	0
123320	33	0
123321	14	0
123322	106	0
123323	203	0
123324	25	0
123325	116	0
123326	345	345
123327	179	0
123328	90	0
123329	22	0
123330	134	0
123331	12	0
123332	167	0
123333	122	0
123334	183	0
123335	145	0
123336	146	0
123337	750	750
123338	440	440
123339	41	0
123340	2	0
123341	249	0
123342	238	0
123343	136	0
123344	33	0
123345	31	0
123346	54	0
123347	797	797
123348	88	0
123349	95	0
123350	8	0
123351	182	0
123352	529	529
123353	260	0
123354	99	0
123355	197	0
123356	12	0
123357	120	0
123358	312	312
123359	84	0
123360	351	351
123361	38	0
123362	5	0
123363	321	321
123364	645	645
123365	82	0
123366	409	409
123367	23	0
123368	178	0
123369	91	0
123370	470	470
123371	45	0
123372	118	0
123373	114	0
123374	15	0
123375	312	312
123376	97	0
123377	397	397
123378	137	0
123379	28	0
123380	466	466
123381	487	487
123382	64	0
123383	216	0
123384	116	0
123385	206	0
123386	7	0
123387	521	521
123388	321	321
123389	20	0
123390	47	0
123391	265	0
123392	29	0
123393	158	0
123394	335	335
123395	220	0
123396	5	0
123397	6	0
123398	95	0
123399	482	482
123400	86	0
123401	536	536
123402	10	0
123403	297	0
123404	258	0
123405	234	0
123406	198	0
123407	277	0
123408	270	0
123409	51	0
123410	336	336
123411	91	0
123412	179	0
123413	151	0
123414	139	0
123415	87	0
123416	120	0
123417	0	0
123418	437	437
123419	537	537
123420	747	747
123421	33	0
123422	3	0
123423	34	0
123424	174	0
123425	32	0
123426	15	0
123427	55	0
123428	328	328
123429	53	0
123430	24	0
123431	202	0
123432	236	0
123433	15	0
123434	188	0
123435	26	0
123436	74	0
123437	378	378
123438	252	0
123439	92	0
123440	213	0
123441	304	304
123442	264	0
123443	322	322
123444	7	0
123445	164	0
123446	264	0
123447	34	0
123448	99	0
123449	242	0
123450	25	0
123451	251	0
123452	630	630
123453	44	0
123454	156	0
123455	0	0
123456	487	487
123457	213	0
123458	83	0
123459	136	0
123460	39	0
123461	83	0
123462	516	516
123463	286	0
123464	322	322
123465	656	656
123466	74	0
123467	138	0
123468	35	0
123469	37	0
123470	1160	1160
123471	200	0
123472	65	0
123473	123	0
123474	461	461
123475	137	0
123476	68	0
123477	432	432
123478	69	0
123479	80	0
123480	444	444
123481	118	0
123482	84	0
123483	460	460
123484	535	535
123485	17	0
123486	248	0
123487	5	0
123488	7	0
123489	109	0
123490	12	0
123491	256	0
123492	351	351
123493	1540	1540
123494	507	507
123495	74	0
123496	22	0
123497	32	0
123498	198	0
123499	26	0
123500	64	0
123501	487	487
123502	79	0
123503	292	0
123504	75	0
123505	4	0
123506	77	0
123507	22	0
123508	379	379
123509	218	0
123510	53	0
123511	367	367
123512	72	0
123513	329	329
123514	120	0
123515	247	0
123516	135	0
123517	55	0
123518	361	361
123519	247	0
123520	282	0
123521	242	0
123522	173	0
123523	11	0
123524	43	0
123525	391	391
123526	44	0
123527	6	0
123528	100	0
123529	81	0
123530	353	353
123531	577	577
123532	14	0
123533	125	0
123534	103	0
123535	313	313
123536	19	0
123537	165	0
123538	225	0
123539	46	0
123540	86	0
123541	392	392
123542	154	0
123543	74	0
123544	133	0
123545	94	0
123546	243	0
123547	34	0
123548	322	322
123549	44	0
123550	27	0
123551	642	642
123552	327	327
123553	38	0
123554	70	0
123555	176	0
123556	68	0
123557	499	499
123558	332	332
123559	48	0
123560	500	500
123561	35	0
123562	14	0
123563	267	0
123564	320	320
123565	132	0
123566	435	435
123567	164	0
123568	206	0
123569	235	0
123570	288	0
123571	114	0
123572	550	550
123573	727	727
123574	24	0
123575	210	0
123576	25	0
123577	29	0
123578	102	0
123579	53	0
123580	424	424
123581	238	0
123582	118	0
123583	220	0
123584	32	0
123585	364	364
123586	35	0
123587	65	0
123588	275	0
123589	91	0
123590	44	0
123591	50	0
123592	64	0
123593	261	0
123594	137	0
123595	558	558
123596	156	0
123597	2	0
123598	112	0
123599	198	0
123600	669	669
123601	36	0
123602	146	0
123603	49	0
123604	7	0
123605	24	0
123606	63	0
123607	48	0
123608	125	0
123609	26	0
123610	68	0
123611	29	0
123612	42	0
123613	328	328
123614	209	0
123615	30	0
123616	426	426
123617	727	727
123618	159	0
123619	7	0
123620	381	381
123621	26	0
123622	84	0
123623	118	0
123624	180	0
123625	0	0
123626	169	0
123627	0	0
123628	437	437
123629	220	0
123630	645	645
123631	25	0
123632	79	0
123633	183	0
123634	47	0
123635	1096	1096
123636	501	501
123637	704	704
123638	83	0
123639	182	0
123640	145	0
123641	469	469
123642	18	0
123643	19	0
123644	9	0
123645	63	0
123646	300	300
123647	2	0
123648	39	0
123649	87	0
123650	72	0
123651	299	0
123652	39	0
123653	252	0
123654	340	340
123655	25	0
123656	408	408
123657	273	0
123658	97	0
123659	103	0
123660	12	0
123661	278	0
123662	168	0
123663	88	0
123664	106	0
123665	322	322
123666	32	0
123667	182	0
123668	128	0
123669	15	0
123670	179	0
123671	337	337
123672	56	0
123673	263	0
123674	275	0
123675	192	0
123676	230	0
123677	69	0
123678	106	0
123679	6	0
123680	178	0
123681	61	0
123682	271	0
123683	40	0
123684	133	0
123685	0	0
123686	196	0
123687	204	0
123688	24	0
123689	18	0
123690	226	0
123691	169	0
123692	309	309
123693	17	0
123694	5	0
123695	70	0
123696	209	0
123697	207	0
123698	503	503
123699	44	0
123700	92	0
123701	72	0
123702	393	393
123703	256	0
123704	193	0
123705	154	0
123706	43	0
123707	281	0
123708	116	0
123709	548	548
123710	390	390
123711	70	0
123712	112	0
123713	20	0
123714	85	0
123715	60	0
123716	99	0
123717	199	0
123718	17	0
123719	333	333
123720	138	0
123721	17	0
123722	15	0
123723	311	311
123724	199	0
123725	154	0
123726	160	0
123727	202	0
123728	167	0
123729	45	0
123730	412	412
123731	201	0
123732	78	0
123733	345	345
123734	16	0
123735	78	0
123736	193	0
123737	823	823
123738	97	0
123739	544	544
123740	201	0
123741	760	760
123742	247	0
123743	62	0
123744	56	0
123745	201	0
123746	186	0
123747	112	0
123748	882	882
123749	46	0
123750	219	0
123751	108	0
123752	348	348
123753	0	0
123754	59	0
123755	16	0
123756	151	0
123757	316	316
123758	686	686
123759	66	0
123760	43	0
123761	347	347
123762	163	0
123763	147	0
123764	3	0
123765	64	0
123766	52	0
123767	193	0
123768	146	0
123769	201	0
123770	17	0
123771	226	0
123772	189	0
123773	556	556
123774	126	0
123775	133	0
123776	28	0
123777	80	0
123778	317	317
123779	16	0
123780	85	0
123781	78	0
123782	61	0
123783	154	0
123784	98	0
123785	129	0
123786	19	0
123787	60	0
123788	36	0
123789	525	525
123790	0	0
123791	213	0
123792	14	0
123793	19	0
123794	544	544
123795	89	0
123796	24	0
123797	300	300
123798	26	0
123799	181	0
123800	56	0
123801	36	0
123802	319	319
123803	197	0
123804	231	0
123805	664	664
123806	166	0
123807	12	0
123808	302	302
123809	1	0
123810	1019	1019
123811	40	0
123812	265	0
123813	70	0
123814	88	0
123815	79	0
123816	66	0
123817	333	333
123818	208	0
123819	62	0
123820	209	0
123821	88	0
123822	98	0
123823	43	0
123824	19	0
123825	178	0
123826	21	0
123827	523	523
123828	34	0
123829	86	0
123830	395	395
123831	70	0
123832	116	0
123833	10	0
123834	135	0
123835	312	312
123836	46	0
123837	238	0
123838	42	0
123839	31	0
123840	164	0
123841	181	0
123842	15	0
123843	76	0
123844	201	0
123845	1	0
123846	33	0
123847	157	0
123848	15	0
123849	430	430
123850	134	0
123851	362	362
123852	377	377
123853	107	0
123854	343	343
123855	59	0
123856	72	0
123857	272	0
123858	149	0
123859	62	0
123860	20	0
123861	32	0
123862	718	718
123863	47	0
123864	245	0
123865	179	0
123866	258	0
123867	40	0
123868	11	0
123869	223	0
123870	114	0
123871	137	0
123872	367	367
123873	1	0
123874	50	0
123875	59	0
123876	5	0
123877	89	0
123878	21	0
123879	229	0
123880	45	0
123881	30	0
123882	105	0
123883	124	0
123884	69	0
123885	346	346
123886	640	640
123887	70	0
123888	3	0
123889	20	0
123890	47	0
123891	247	0
123892	11	0
123893	213	0
123894	4	0
123895	129	0
123896	8	0
123897	73	0
123898	135	0
123899	44	0
123900	30	0
123901	248	0
123902	252	0
123903	35	0
123904	609	609
123905	15	0
123906	664	664
123907	89	0
123908	256	0
123909	240	0
123910	44	0
123911	55	0
123912	48	0
123913	16	0
123914	176	0
123915	987	987
123916	2	0
123917	48	0
123918	13	0
123919	170	0
123920	345	345
123921	614	614
123922	380	380
123923	258	0
123924	215	0
123925	17	0
123926	342	342
123927	45	0
123928	52	0
123929	28	0
123930	124	0
123931	384	384
123932	238	0
123933	81	0
123934	101	0
123935	103	0
123936	75	0
123937	141	0
123938	110	0
123939	149	0
123940	192	0
123941	31	0
123942	58	0
123943	378	378
123944	146	0
123945	179	0
123946	327	327
123947	99	0
123948	217	0
123949	248	0
123950	8	0
123951	38	0
123952	377	377
123953	732	732
123954	216	0
123955	192	0
123956	62	0
123957	120	0
123958	119	0
123959	35	0
123960	159	0
123961	131	0
123962	1	0
123963	122	0
123964	349	349
123965	47	0
123966	37	0
123967	47	0
123968	12	0
123969	117	0
123970	49	0
123971	44	0
123972	140	0
123973	265	0
123974	271	0
123975	581	581
123976	11	0
123977	307	307
123978	451	451
123979	9	0
123980	392	392
123981	177	0
123982	257	0
123983	33	0
123984	25	0
123985	22	0
123986	92	0
123987	76	0
123988	47	0
123989	117	0
123990	525	525
123991	13	0
123992	79	0
123993	92	0
123994	602	602
123995	324	324
123996	225	0
123997	12	0
123998	227	0
123999	210	0
124000	163	0
124001	129	0
124002	833	833
124003	55	0
124004	171	0
124005	32	0
124006	197	0
124007	20	0
124008	728	728
124009	138	0
124010	160	0
124011	348	348
124012	387	387
124013	41	0
124014	27	0
124015	165	0
124016	200	0
124017	259	0
124018	29	0
124019	33	0
124020	58	0
124021	126	0
124022	515	515
124023	45	0
124024	12	0
124025	74	0
124026	102	0
124027	166	0
124028	6	0
124029	211	0
124030	894	894
124031	192	0
124032	441	441
124033	112	0
124034	124	0
124035	240	0
124036	251	0
124037	261	0
124038	78	0
124039	393	393
124040	690	690
124041	342	342
124042	197	0
124043	393	393
124044	39	0
124045	103	0
124046	32	0
124047	202	0
124048	94	0
124049	24	0
124050	90	0
124051	605	605
124052	606	606
124053	21	0
124054	164	0
124055	44	0
124056	182	0
124057	214	0
124058	11	0
124059	0	0
124060	219	0
124061	142	0
124062	103	0
124063	393	393
124064	35	0
124065	33	0
124066	150	0
124067	138	0
124068	37	0
124069	76	0
124070	64	0
124071	20	0
124072	137	0
124073	483	483
124074	108	0
124075	213	0
124076	47	0
124077	831	831
124078	76	0
124079	108	0
124080	4	0
124081	13	0
124082	216	0
124083	162	0
124084	46	0
124085	285	0
124086	116	0
124087	28	0
124088	103	0
124089	372	372
124090	140	0
124091	355	355
124092	318	318
124093	188	0
124094	332	332
124095	309	309
124096	392	392
124097	306	306
124098	29	0
124099	82	0
124100	923	923
124101	399	399
124102	208	0
124103	131	0
124104	248	0
124105	66	0
124106	12	0
124107	93	0
124108	234	0
124109	117	0
124110	263	0
124111	325	325
124112	42	0
124113	68	0
124114	726	726
124115	103	0
124116	165	0
124117	39	0
124118	50	0
124119	220	0
124120	130	0
124121	5	0
124122	88	0
124123	17	0
124124	487	487
124125	82	0
124126	75	0
124127	195	0
124128	605	605
124129	205	0
124130	174	0
124131	2	0
124132	34	0
124133	139	0
124134	83	0
124135	115	0
124136	72	0
124137	521	521
124138	35	0
124139	22	0
124140	48	0
124141	41	0
124142	111	0
124143	49	0
124144	469	469
124145	298	0
124146	33	0
124147	362	362
124148	129	0
124149	101	0
124150	74	0
124151	251	0
124152	129	0
124153	506	506
124154	154	0
124155	51	0
124156	64	0
124157	571	571
124158	623	623
124159	16	0
124160	399	399
124161	40	0
124162	411	411
124163	43	0
124164	19	0
124165	211	0
124166	45	0
124167	74	0
124168	398	398
124169	132	0
124170	152	0
124171	42	0
124172	250	0
124173	79	0
124174	101	0
124175	51	0
124176	156	0
124177	49	0
124178	95	0
124179	11	0
124180	49	0
124181	178	0
124182	2	0
124183	95	0
124184	179	0
124185	310	310
124186	496	496
124187	80	0
124188	213	0
124189	191	0
124190	486	486
124191	337	337
124192	177	0
124193	51	0
124194	260	0
124195	188	0
124196	11	0
124197	195	0
124198	30	0
124199	11	0
124200	85	0
124201	228	0
124202	241	0
124203	519	519
124204	40	0
124205	513	513
124206	403	403
124207	6	0
124208	24	0
124209	378	378
124210	299	299
124211	122	0
124212	25	0
124213	443	443
124214	122	0
124215	103	0
124216	301	301
124217	73	0
124218	218	0
124219	111	0
124220	313	313
124221	254	0
124222	87	0
124223	138	0
124224	250	0
124225	548	548
124226	147	0
124227	43	0
124228	69	0
124229	477	477
124230	65	0
124231	319	319
124232	357	357
124233	179	0
124234	297	297
124235	287	287
124236	113	0
124237	184	0
124238	215	0
124239	31	0
124240	135	0
124241	268	0
124242	302	302
124243	236	0
124244	141	0
124245	42	0
124246	23	0
124247	82	0
124248	32	0
124249	76	0
124250	21	0
124251	129	0
124252	87	0
124253	28	0
124254	135	0
124255	57	0
124256	129	0
124257	62	0
124258	17	0
124259	228	0
124260	445	445
124261	997	997
124262	102	0
124263	49	0
124264	29	0
124265	93	0
124266	281	281
124267	307	307
124268	60	0
124269	45	0
124270	178	0
124271	60	0
124272	394	394
124273	338	338
124274	118	0
124275	108	0
124276	489	489
124277	39	0
124278	53	0
124279	384	384
124280	171	0
124281	21	0
124282	514	514
124283	5	0
124284	221	0
124285	410	410
124286	40	0
124287	242	0
124288	275	0
124289	150	0
124290	59	0
124291	146	0
124292	69	0
124293	265	0
124294	224	0
124295	831	831
124296	13	0
124297	320	320
124298	327	327
124299	467	467
124300	73	0
124301	177	0
124302	158	0
124303	360	360
124304	113	0
124305	185	0
124306	585	585
124307	51	0
124308	161	0
124309	3	0
124310	30	0
124311	65	0
124312	17	0
124313	670	670
124314	304	304
124315	397	397
124316	161	0
124317	32	0
124318	146	0
124319	238	0
124320	227	0
124321	48	0
124322	279	0
124323	21	0
124324	91	0
124325	443	443
124326	157	0
124327	1	0
124328	78	0
124329	459	459
124330	25	0
124331	57	0
124332	126	0
124333	275	0
124334	11	0
124335	368	368
124336	269	0
124337	365	365
124338	54	0
124339	180	0
124340	111	0
124341	106	0
124342	67	0
124343	244	0
124344	152	0
124345	100	0
124346	574	574
124347	119	0
124348	31	0
124349	18	0
124350	46	0
124351	16	0
124352	271	0
124353	5	0
124354	210	0
124355	629	629
124356	747	747
124357	118	0
124358	10	0
124359	472	472
124360	28	0
124361	129	0
124362	16	0
124363	59	0
124364	438	438
124365	10	0
124366	62	0
124367	194	0
124368	71	0
124369	166	0
124370	53	0
124371	67	0
124372	65	0
124373	164	0
124374	56	0
124375	30	0
124376	75	0
124377	279	0
124378	93	0
124379	430	430
124380	84	0
124381	46	0
124382	414	414
124383	1	0
124384	211	0
124385	73	0
124386	527	527
124387	64	0
124388	103	0
124389	173	0
124390	70	0
124391	50	0
124392	186	0
124393	28	0
124394	451	451
124395	441	441
124396	44	0
124397	180	0
124398	298	298
124399	66	0
124400	276	0
124401	11	0
124402	57	0
124403	24	0
124404	619	619
124405	300	300
124406	492	492
124407	21	0
124408	17	0
124409	112	0
124410	56	0
124411	373	373
124412	168	0
124413	346	346
124414	2	0
124415	14	0
124416	109	0
124417	196	0
124418	245	0
124419	62	0
124420	192	0
124421	155	0
124422	16	0
124423	90	0
124424	309	309
124425	247	0
124426	421	421
124427	123	0
124428	223	0
124429	442	442
124430	3	0
124431	150	0
124432	60	0
124433	168	0
124434	298	0
124435	218	0
124436	147	0
124437	308	308
124438	165	0
124439	175	0
124440	193	0
124441	0	0
124442	134	0
124443	368	368
124444	165	0
124445	157	0
124446	562	562
124447	78	0
124448	249	0
124449	62	0
124450	186	0
124451	66	0
124452	116	0
124453	9	0
124454	177	0
124455	16	0
124456	421	421
124457	72	0
124458	130	0
124459	61	0
124460	41	0
124461	340	340
124462	195	0
124463	487	487
124464	60	0
124465	58	0
124466	133	0
124467	27	0
124468	435	435
124469	285	0
124470	438	438
124471	248	0
124472	265	0
124473	332	332
124474	127	0
124475	69	0
124476	539	539
124477	28	0
124478	424	424
124479	147	0
124480	425	425
124481	211	0
124482	895	895
124483	219	0
124484	27	0
124485	35	0
124486	590	590
124487	282	0
124488	265	0
124489	523	523
124490	9	0
124491	96	0
124492	4	0
124493	240	0
124494	146	0
124495	757	757
124496	102	0
124497	59	0
124498	79	0
124499	11	0
124500	244	0
124501	91	0
124502	249	0
124503	176	0
124504	725	725
124505	91	0
124506	57	0
124507	180	0
124508	371	371
124509	84	0
124510	176	0
124511	405	405
124512	346	346
124513	220	0
124514	191	0
124515	31	0
124516	642	642
124517	17	0
124518	19	0
124519	1	0
124520	15	0
124521	624	624
124522	58	0
124523	77	0
124524	444	444
124525	202	0
124526	407	407
124527	697	697
124528	4	0
124529	152	0
124530	177	0
124531	330	330
124532	60	0
124533	109	0
124534	280	0
124535	236	0
124536	293	0
124537	217	0
124538	87	0
124539	75	0
124540	45	0
124541	475	475
124542	245	0
124543	116	0
124544	278	0
124545	161	0
124546	453	453
124547	446	446
124548	25	0
124549	21	0
124550	261	0
124551	304	304
124552	133	0
124553	57	0
124554	47	0
124555	84	0
124556	186	0
124557	690	690
124558	380	380
124559	134	0
124560	348	348
124561	20	0
124562	11	0
124563	215	0
124564	7	0
124565	58	0
124566	411	411
124567	8	0
124568	10	0
124569	141	0
124570	234	0
124571	376	376
124572	645	645
124573	105	0
124574	342	342
124575	467	467
124576	458	458
124577	260	0
124578	245	0
124579	96	0
124580	527	527
124581	62	0
124582	78	0
124583	38	0
124584	97	0
124585	78	0
124586	106	0
124587	1	0
124588	265	0
124589	123	0
124590	46	0
124591	566	566
124592	2	0
124593	337	337
124594	340	340
124595	146	0
124596	66	0
124597	96	0
124598	133	0
124599	250	0
124600	907	907
